1iqw.pdb,0,H,L,NA,1
1it9.pdb,0,H,L,NA,1
1j05.pdb,0,H,L,NA,0
1j1o.pdb,0,H,L,NA,0
1j1p.pdb,0,H,L,NA,0
1j1x.pdb,0,H,L,NA,0
1jfq.pdb,0,H,L,NA,0
1jgl.pdb,0,H,L,NA,0
1jgu.pdb,0,H,L,NA,0
1jgv.pdb,0,H,L,NA,0
1jhk.pdb,0,H,L,NA,0
1jhl.pdb,0,H,L,NA,0
1jn6.pdb,0,B,A,NA,0
1jnh.pdb,0,H,G,NA,0
1jp5.pdb,0,a,A,NA,0
1jps.pdb,0,H,L,NA,1
1jpt.pdb,0,H,L,NA,1
1jrh.pdb,0,H,L,NA,0
1jv5.pdb,0,B,A,NA,0
1k4c.pdb,0,A,B,NA,0
1k4d.pdb,0,A,B,NA,0
1k6q.pdb,0,H,L,NA,0
1kb5.pdb,0,H,L,NA,1
1kb9.pdb,0,J,K,NA,0
1kc5.pdb,0,H,L,NA,0
1kcr.pdb,0,H,L,NA,1
1kcs.pdb,0,H,L,NA,1
1kcu.pdb,0,H,L,NA,0
1kcv.pdb,0,H,L,NA,1
1keg.pdb,0,H,L,NA,0
1kel.pdb,0,H,L,NA,0
1kem.pdb,0,H,L,NA,0
1kfa.pdb,0,I,M,NA,0
1kip.pdb,0,B,A,NA,0
1kiq.pdb,0,B,A,NA,0
1kir.pdb,0,B,A,NA,1
1kn2.pdb,0,H,L,NA,0
1kn4.pdb,0,H,L,NA,0
1ktr.pdb,0,H,L,NA,0
1kyo.pdb,0,J,K,NA,0
1l7i.pdb,0,H,L,NA,0
1l7t.pdb,0,H,L,NA,0
1lk3.pdb,0,I,M,NA,0
1lmk.pdb,0,A,a,NA,0
1lo0.pdb,0,Y,X,NA,0
1lo2.pdb,0,Y,X,NA,0
1lo3.pdb,0,H,L,NA,0
1lo4.pdb,0,H,L,NA,0
1m71.pdb,0,B,A,NA,0
1mam.pdb,0,H,L,NA,1
1mcp.pdb,0,H,L,NA,0
1mex.pdb,0,H,L,NA,1
1mf2.pdb,0,N,M,NA,0
1mfa.pdb,0,H,L,NA,0
1mfb.pdb,0,H,L,NA,0
1mfc.pdb,0,H,L,NA,0
1mfd.pdb,0,H,L,NA,0
1mfe.pdb,0,H,L,NA,0
1mh5.pdb,0,H,L,NA,0
1mhp.pdb,0,X,Y,NA,1
1mie.pdb,0,H,L,NA,0
1mim.pdb,0,H,L,NA,1
1mj7.pdb,0,H,L,NA,0
1mj8.pdb,0,H,L,NA,0
1mjj.pdb,0,H,L,NA,0
1mju.pdb,0,H,L,NA,0
1mlb.pdb,0,B,A,NA,1
1mlc.pdb,0,B,A,NA,1
1mnu.pdb,0,H,L,NA,0
1moe.pdb,0,B,b,NA,0
1mpa.pdb,0,H,L,NA,0
1mqk.pdb,0,H,L,NA,0
1mrc.pdb,0,H,L,NA,0
1mrd.pdb,0,H,L,NA,0
1mre.pdb,0,H,L,NA,0
1mrf.pdb,0,H,L,NA,0
1mvu.pdb,0,B,A,NA,0
1n0x.pdb,0,K,M,NA,1
1n4x.pdb,0,H,L,NA,0
1n64.pdb,0,H,L,NA,0
1n7m.pdb,0,L,H,NA,1
1n8z.pdb,0,B,A,NA,1
1nak.pdb,0,H,L,NA,1
1nbv.pdb,0,H,L,NA,0
1nby.pdb,0,B,A,NA,1
1nc2.pdb,0,B,A,NA,0
1nc4.pdb,0,D,C,NA,0
1nca.pdb,0,H,L,NA,0
1ncb.pdb,0,H,L,NA,0
1ncc.pdb,0,H,L,NA,0
1ncd.pdb,0,H,L,NA,0
1ncw.pdb,0,H,L,NA,0
1nd0.pdb,0,B,A,NA,0
1ndg.pdb,0,B,A,NA,0
1ndm.pdb,0,B,A,NA,1
1nfd.pdb,0,H,G,NA,0
1ngp.pdb,0,H,L,NA,0
1ngq.pdb,0,H,L,NA,0
1ngw.pdb,0,B,A,NA,1
1ngx.pdb,0,B,A,NA,1
1ngy.pdb,0,B,A,NA,1
1ngz.pdb,0,B,A,NA,1
1nj9.pdb,0,B,A,NA,0
1nl0.pdb,0,H,L,NA,0
1nlb.pdb,0,H,L,NA,0
1nld.pdb,0,H,L,NA,0
1nmb.pdb,0,H,L,NA,1
1nmc.pdb,0,H,L,NA,1
1nqb.pdb,0,C,c,NA,0
1nsn.pdb,0,H,L,NA,0
1oak.pdb,0,H,L,NA,0
1oaq.pdb,0,H,L,NA,0
1oar.pdb,0,J,N,NA,0
1oau.pdb,0,J,N,NA,0
1oax.pdb,0,J,N,NA,0
1oay.pdb,0,J,N,NA,0
1oaz.pdb,0,H,L,NA,0
1ob1.pdb,0,B,A,NA,0
1ocw.pdb,0,H,L,NA,0
1om3.pdb,0,H,L,NA,0
1op3.pdb,0,M,K,NA,0
1opg.pdb,0,H,L,NA,0
1ors.pdb,0,B,A,NA,0
1osp.pdb,0,H,L,NA,0
1ots.pdb,0,E,F,NA,0
1p2c.pdb,0,B,A,NA,1
1p4b.pdb,0,H,L,NA,0
1p4i.pdb,0,H,L,NA,0
1p7k.pdb,0,B,A,NA,0
1p84.pdb,0,J,K,NA,0
1pg7.pdb,0,Z,Y,NA,0
1plg.pdb,0,H,L,NA,0
1psk.pdb,0,H,L,NA,1
1pz5.pdb,0,B,A,NA,0
1q0x.pdb,0,H,L,NA,0
1q0y.pdb,0,H,L,NA,0
1q1j.pdb,0,I,M,NA,0
1q72.pdb,0,H,L,NA,0
1q9k.pdb,0,B,A,NA,1
1q9l.pdb,0,D,C,NA,1
1q9o.pdb,0,B,A,NA,0
1q9w.pdb,0,B,A,NA,0
1qbl.pdb,0,H,L,NA,1
1qbm.pdb,0,H,L,NA,1
1qfu.pdb,0,H,L,NA,0
1qkz.pdb,0,H,L,NA,0
1qlr.pdb,0,D,C,NA,1
1qok.pdb,0,a,A,NA,0
1qyg.pdb,0,H,L,NA,0
1r0a.pdb,0,H,L,NA,1
1r3i.pdb,0,H,L,NA,0
1r3j.pdb,0,B,A,NA,0
1r3k.pdb,0,B,A,NA,0
1r3l.pdb,0,B,A,NA,0
1rfd.pdb,0,H,L,NA,0
1rhh.pdb,0,B,A,NA,0
1rih.pdb,0,H,L,NA,0
1riu.pdb,0,H,L,NA,0
1riv.pdb,0,H,L,NA,0
1rjl.pdb,0,B,A,NA,1
1rmf.pdb,0,H,L,NA,0
1ru9.pdb,0,H,L,NA,0
1rua.pdb,0,H,L,NA,0
1ruk.pdb,0,H,L,NA,0
1rul.pdb,0,H,L,NA,0
1rum.pdb,0,H,L,NA,0
1rup.pdb,0,H,L,NA,0
1ruq.pdb,0,H,L,NA,0
1rur.pdb,0,H,L,NA,0
1rz7.pdb,0,H,L,NA,0
1rz8.pdb,0,B,A,NA,0
1rzf.pdb,0,H,L,NA,0
1rzg.pdb,0,C,D,NA,0
1rzi.pdb,0,H,G,NA,1
1rzj.pdb,0,H,L,NA,0
1rzk.pdb,0,H,L,NA,0
1s3k.pdb,0,H,L,NA,1
1s5h.pdb,0,B,A,NA,0
1s5i.pdb,0,H,L,NA,0
1sbs.pdb,0,H,L,NA,0
1seq.pdb,0,H,L,NA,0
1sm3.pdb,0,H,L,NA,0
1svz.pdb,0,b,B,NA,0
1sy6.pdb,0,H,L,NA,1
1t2q.pdb,0,H,L,NA,0
1t3f.pdb,0,B,A,NA,0
1t4k.pdb,0,D,C,NA,0
1t66.pdb,0,D,C,NA,0
1tet.pdb,0,H,L,NA,0
1tjg.pdb,0,H,L,NA,0
1tjh.pdb,0,H,L,NA,0
1tji.pdb,0,H,L,NA,0
1tpx.pdb,0,B,C,NA,0
1tqb.pdb,0,B,C,NA,0
1tqc.pdb,0,B,C,NA,0
1tzg.pdb,0,I,M,NA,0
1tzh.pdb,0,B,A,NA,0
1tzi.pdb,0,B,A,NA,0
1u6a.pdb,0,H,L,NA,0
1u8h.pdb,0,B,A,NA,0
1u8i.pdb,0,B,A,NA,0
1u8j.pdb,0,B,A,NA,0
1u8k.pdb,0,B,A,NA,0
1u8l.pdb,0,B,A,NA,0
1u8m.pdb,0,B,A,NA,0
1u8n.pdb,0,B,A,NA,0
1u8q.pdb,0,B,A,NA,0
1u91.pdb,0,B,A,NA,0
1u92.pdb,0,B,A,NA,0
1u93.pdb,0,B,A,NA,0
1u95.pdb,0,B,A,NA,0
1ua6.pdb,0,H,L,NA,0
1uac.pdb,0,H,L,NA,0
1ub5.pdb,0,H,L,NA,0
1ub6.pdb,0,H,L,NA,0
1ucb.pdb,0,H,L,NA,0
1uj3.pdb,0,B,A,NA,0
1um4.pdb,0,H,L,NA,1
1um5.pdb,0,H,L,NA,0
1um6.pdb,0,H,L,NA,0
1uwg.pdb,0,H,L,NA,0
1uwx.pdb,0,H,L,NA,0
1uyw.pdb,0,H,L,NA,1
1uz6.pdb,0,W,V,NA,0
1uz8.pdb,0,H,L,NA,0
1v7m.pdb,0,I,M,NA,0
1vfa.pdb,0,B,A,NA,0
1vfb.pdb,0,B,A,NA,0
1vge.pdb,0,H,L,NA,1
1vpo.pdb,0,H,L,NA,0
1w72.pdb,0,I,M,NA,0
1wc7.pdb,0,B,A,NA,1
1wcb.pdb,0,B,A,NA,1
1wej.pdb,0,H,L,NA,1
1wt5.pdb,0,A,C,NA,0
1wz1.pdb,0,H,L,NA,0
1x9q.pdb,0,a,A,NA,0
1xf2.pdb,0,B,A,NA,0
1xf3.pdb,0,B,A,NA,0
1xf4.pdb,0,B,A,NA,0
1xf5.pdb,0,D,C,NA,0
1xgp.pdb,0,B,A,NA,1
1xgq.pdb,0,B,A,NA,1
1xgr.pdb,0,B,A,NA,1
1xgt.pdb,0,B,A,NA,1
1xgu.pdb,0,B,A,NA,1
1xgy.pdb,0,H,L,NA,0
1xiw.pdb,0,H,G,NA,0
1y0l.pdb,0,H,L,NA,0
1y18.pdb,0,D,C,NA,0
1yec.pdb,0,H,L,NA,0
1yee.pdb,0,H,L,NA,0
1yef.pdb,0,H,L,NA,0
1yeg.pdb,0,H,L,NA,0
1yeh.pdb,0,H,L,NA,0
1yei.pdb,0,H,L,NA,0
1yej.pdb,0,H,L,NA,0
1yek.pdb,0,H,L,NA,0
1yjd.pdb,0,H,L,NA,0
1ymh.pdb,0,D,C,NA,0
1ynk.pdb,0,H,L,NA,0
1ynl.pdb,0,H,L,NA,0
1yqv.pdb,0,H,L,NA,0
1yy8.pdb,0,D,C,NA,0
1yy9.pdb,0,D,C,NA,0
1yyl.pdb,0,H,L,NA,0
1yym.pdb,0,H,L,NA,0
1za6.pdb,0,F,E,NA,1
1zan.pdb,0,H,L,NA,1
1zea.pdb,0,H,L,NA,0
1zls.pdb,0,H,L,NA,0
1zlu.pdb,0,M,K,NA,0
1zlv.pdb,0,M,K,NA,0
1zlw.pdb,0,M,K,NA,0
1ztx.pdb,0,H,L,NA,1
1zwi.pdb,0,A,B,NA,0
25c8.pdb,0,H,L,NA,0
2a1w.pdb,0,I,M,NA,0
2a6d.pdb,0,H,L,NA,0
2a6i.pdb,0,B,A,NA,1
2a6j.pdb,0,B,A,NA,1
2a77.pdb,0,H,L,NA,0
2a9m.pdb,0,H,L,NA,0
2aab.pdb,0,H,L,NA,0
2adf.pdb,0,H,L,NA,0
2adg.pdb,0,B,A,NA,0
2adi.pdb,0,B,A,NA,0
2adj.pdb,0,B,A,NA,0
2aep.pdb,0,H,L,NA,0
2agj.pdb,0,H,L,NA,1
2ai0.pdb,0,K,O,NA,0
2aj3.pdb,0,F,E,NA,0
2ajs.pdb,0,H,L,NA,1
2aju.pdb,0,H,L,NA,1
2ajv.pdb,0,H,L,NA,1
2ajx.pdb,0,H,L,NA,1
2ajy.pdb,0,H,L,NA,1
2ajz.pdb,0,H,L,NA,1
2ak1.pdb,0,H,L,NA,1
2ap2.pdb,0,D,C,NA,0
2arj.pdb,0,H,L,NA,0
2atk.pdb,0,A,B,NA,0
2b0s.pdb,0,H,L,NA,0
2b1a.pdb,0,H,L,NA,0
2b1h.pdb,0,H,L,NA,0
2b2x.pdb,0,H,L,NA,0
2bdn.pdb,0,H,L,NA,1
2bfv.pdb,0,H,L,NA,0
2bjm.pdb,0,H,L,NA,0
2bmk.pdb,0,H,L,NA,1
2bob.pdb,0,A,B,NA,0
2brr.pdb,0,H,L,NA,0
2c1o.pdb,0,H,L,NA,0
2c1p.pdb,0,B,A,NA,0
2cgr.pdb,0,H,L,NA,0
2ck0.pdb,0,H,L,NA,1
2cmr.pdb,0,H,L,NA,0
2d03.pdb,0,H,L,NA,0
2d7t.pdb,0,H,L,NA,0
2dbl.pdb,0,H,L,NA,0
2dd8.pdb,0,H,L,NA,0
2ddq.pdb,0,H,L,NA,0
2dlf.pdb,0,H,L,NA,0
2dqc.pdb,0,H,L,NA,0
2dqd.pdb,0,H,L,NA,0
2dqe.pdb,0,H,L,NA,0
2dqf.pdb,0,B,A,NA,0
2dqg.pdb,0,H,L,NA,0
2dqh.pdb,0,H,L,NA,0
2dqi.pdb,0,H,L,NA,0
2dqj.pdb,0,H,L,NA,0
2dqt.pdb,0,H,L,NA,0
2dqu.pdb,0,H,L,NA,0
2dtm.pdb,0,H,L,NA,0
2dwd.pdb,0,A,B,NA,0
2dwe.pdb,0,A,B,NA,0
2e27.pdb,0,H,L,NA,1
2eh7.pdb,0,H,L,NA,0
2eh8.pdb,0,H,L,NA,0
2eiz.pdb,0,B,A,NA,0
2eks.pdb,0,B,A,NA,0
2f19.pdb,0,H,L,NA,0
2f58.pdb,0,H,L,NA,0
2f5a.pdb,0,H,L,NA,0
2f5b.pdb,0,H,L,NA,0
2fat.pdb,0,H,L,NA,0
2fb4.pdb,0,H,L,NA,0
2fbj.pdb,0,H,L,NA,0
2fd6.pdb,0,H,L,NA,0
2fjf.pdb,0,I,G,NA,0
2fjg.pdb,0,H,L,NA,0
2fr4.pdb,0,H,L,NA,0
2fx7.pdb,0,H,L,NA,0
2fx8.pdb,0,J,N,NA,0
2fx9.pdb,0,H,L,NA,0
2g2r.pdb,0,H,L,NA,0
2g5b.pdb,0,D,C,NA,1
2g60.pdb,0,H,L,NA,0
2g75.pdb,0,A,B,NA,0
2gcy.pdb,0,B,A,NA,0
2ghw.pdb,0,B,b,NA,0
2gjj.pdb,0,a,A,NA,0
2gjz.pdb,0,B,A,NA,0
2gk0.pdb,0,B,A,NA,0
2gki.pdb,0,B,b,NA,0
2gsg.pdb,0,B,A,NA,0
2gsi.pdb,0,B,A,NA,0
2h1p.pdb,0,H,L,NA,0
2h8p.pdb,0,A,B,NA,0
2h9g.pdb,0,H,L,NA,0
2hfe.pdb,0,A,B,NA,0
2hff.pdb,0,B,A,NA,0
2hfg.pdb,0,H,L,NA,0
2hg5.pdb,0,A,B,NA,0
2hh0.pdb,0,H,L,NA,0
2hjf.pdb,0,A,B,NA,0
2hkf.pdb,0,H,L,NA,0
2hkh.pdb,0,H,L,NA,0
2hmi.pdb,0,D,C,NA,1
2hrp.pdb,0,H,L,NA,0
2hvj.pdb,0,A,B,NA,0
2hvk.pdb,0,A,B,NA,0
2hwz.pdb,0,H,L,NA,1
2i5y.pdb,0,R,Q,NA,0
2i60.pdb,0,H,L,NA,0
2ibz.pdb,0,X,Y,NA,0
2iff.pdb,0,H,L,NA,0
2igf.pdb,0,H,L,NA,0
2ih1.pdb,0,A,B,NA,0
2ih3.pdb,0,A,B,NA,0
2ipt.pdb,0,H,L,NA,0
2ipu.pdb,0,G,K,NA,0
2iq9.pdb,0,H,L,NA,0
2iqa.pdb,0,B,A,NA,0
2itd.pdb,0,A,B,NA,0
2j4w.pdb,0,H,L,NA,0
2j5l.pdb,0,C,B,NA,0
2j88.pdb,0,H,L,NA,0
2jb5.pdb,0,H,L,NA,0
2jb6.pdb,0,B,A,NA,0
2jel.pdb,0,H,L,NA,0
2jk5.pdb,0,A,B,NA,0
2mpa.pdb,0,H,L,NA,0
2nlj.pdb,0,B,A,NA,0
2nr6.pdb,0,F,E,NA,0
2nxy.pdb,0,D,C,NA,0
2nxz.pdb,0,D,C,NA,0
2ny0.pdb,0,D,C,NA,0
2ny1.pdb,0,D,C,NA,0
2ny2.pdb,0,D,C,NA,0
2ny3.pdb,0,D,C,NA,0
2ny4.pdb,0,D,C,NA,0
2ny5.pdb,0,H,L,NA,0
2ny6.pdb,0,D,C,NA,0
2ny7.pdb,0,H,L,NA,1
2nyy.pdb,0,D,C,NA,0
2o5x.pdb,0,H,L,NA,0
2o5y.pdb,0,H,L,NA,0
2o5z.pdb,0,H,L,NA,0
2ojz.pdb,0,I,M,NA,0
2ok0.pdb,0,H,L,NA,0
2op4.pdb,0,H,L,NA,0
2oqj.pdb,0,E,D,NA,0
2or9.pdb,0,I,M,NA,0
2orb.pdb,0,I,M,NA,1
2osl.pdb,0,H,L,NA,0
2otu.pdb,0,D,C,NA,0
2otw.pdb,0,B,A,NA,0
2oz4.pdb,0,H,L,NA,1
2p7t.pdb,0,A,B,NA,0
2p8l.pdb,0,B,A,NA,0
2p8m.pdb,0,B,A,NA,0
2p8p.pdb,0,B,A,NA,0
2pcp.pdb,0,D,C,NA,0
2pr4.pdb,0,H,L,NA,0
2pw1.pdb,0,B,A,NA,0
2pw2.pdb,0,B,A,NA,0
2q76.pdb,0,B,A,NA,1
2q8a.pdb,0,H,L,NA,0
2q8b.pdb,0,H,L,NA,0
2qhr.pdb,0,H,L,NA,0
2qqk.pdb,0,H,L,NA,1
2qqn.pdb,0,H,L,NA,0
2qsc.pdb,0,H,L,NA,1
2r0l.pdb,0,H,L,NA,0
2r0w.pdb,0,H,L,NA,0
2r0z.pdb,0,H,L,NA,0
2r1w.pdb,0,B,A,NA,1
2r1x.pdb,0,B,A,NA,1
2r1y.pdb,0,B,A,NA,1
2r23.pdb,0,B,A,NA,1
2r2b.pdb,0,B,A,NA,1
2r2e.pdb,0,B,A,NA,1
2r2h.pdb,0,B,A,NA,1
2r56.pdb,0,I,M,NA,1
2r8s.pdb,0,H,L,NA,1
2rcs.pdb,0,H,L,NA,0
2uud.pdb,0,J,K,NA,0
2uyl.pdb,0,B,A,NA,0
2uzi.pdb,0,H,L,NA,0
2v17.pdb,0,H,L,NA,0
2v7h.pdb,0,H,L,NA,1
2v7n.pdb,0,B,A,NA,0
2vdk.pdb,0,H,L,NA,0
2vdl.pdb,0,H,L,NA,0
2vdm.pdb,0,H,L,NA,0
2vdn.pdb,0,H,L,NA,0
2vdo.pdb,0,H,L,NA,0
2vdp.pdb,0,H,L,NA,0
2vdq.pdb,0,H,L,NA,0
2vdr.pdb,0,H,L,NA,0
2vh5.pdb,0,H,L,NA,0
2vl5.pdb,0,C,D,NA,0
2vq1.pdb,0,B,A,NA,0
2vxs.pdb,0,J,N,NA,0
2vxt.pdb,0,H,L,NA,0
2vxu.pdb,0,I,M,NA,0
2vxv.pdb,0,H,L,NA,0
2w0f.pdb,0,A,B,NA,0
2w60.pdb,0,A,B,NA,0
2w65.pdb,0,C,D,NA,0
2w9d.pdb,0,H,L,NA,0
2w9e.pdb,0,H,L,NA,1
2wub.pdb,0,R,Q,NA,0
2wuc.pdb,0,H,L,NA,0
2xa8.pdb,0,H,L,NA,1
2xkn.pdb,0,B,A,NA,1
2xqb.pdb,0,H,L,NA,0
2xqy.pdb,0,G,L,NA,0
2xra.pdb,0,H,L,NA,1
2xtj.pdb,0,D,B,NA,0
2xwt.pdb,0,A,B,NA,0
2xza.pdb,0,H,L,NA,0
2xzc.pdb,0,H,L,NA,0
2xzq.pdb,0,H,L,NA,0
2y06.pdb,0,H,L,NA,0
2y07.pdb,0,H,L,NA,0
2y36.pdb,0,H,L,NA,0
2y5t.pdb,0,A,B,NA,0
2y6s.pdb,0,H,L,NA,0
2ybr.pdb,0,G,H,NA,0
2yc1.pdb,0,A,B,NA,0
2yk1.pdb,0,H,L,NA,0
2ykl.pdb,0,H,L,NA,0
2ymx.pdb,0,H,L,NA,1
2ypv.pdb,0,H,L,NA,0
2yss.pdb,0,B,A,NA,0
2z4q.pdb,0,B,A,NA,0
2z91.pdb,0,C,D,NA,0
2z92.pdb,0,A,B,NA,0
2zch.pdb,0,H,L,NA,0
2zkh.pdb,0,H,L,NA,0
2zpk.pdb,0,I,M,NA,0
35c8.pdb,0,H,L,NA,0
3a67.pdb,0,H,L,NA,0
3a6b.pdb,0,H,L,NA,0
3a6c.pdb,0,H,L,NA,0
3aaz.pdb,0,H,L,NA,1
3auv.pdb,0,F,f,NA,0
3b2u.pdb,0,F,G,NA,0
3b9k.pdb,0,H,L,NA,0
3bae.pdb,0,H,L,NA,0
3bdy.pdb,0,H,L,NA,0
3be1.pdb,0,H,L,NA,0
3bkc.pdb,0,H,L,NA,0
3bkj.pdb,0,H,L,NA,0
3bkm.pdb,0,H,L,NA,0
3bky.pdb,0,H,L,NA,0
3bn9.pdb,0,D,C,NA,0
3bpc.pdb,0,B,A,NA,1
